TCSPC experiment 

Parameters:
Wavelength [nm]: 852.000000
Exposure time [s]: 100.000000
Threshold [V]: -0.200000
Beam power [mW]: 6.507800
Beam power density [W/cm^2]: 684792.375000
Beam diameter [um]: 1.100000

Time [s] 	Intensity (1Ch) [counts] 	Intensity (1Ch) [cps] 	Intensity (2Ch) [counts] 	Intensity (1Ch) [cps] 
0.003850	1.000000	0.000200	2.000000	0.000400
0.003900	1.000000	0.000200	0.000000	0.000000
0.003950	0.000000	0.000000	0.000000	0.000000
0.004000	1.000000	0.000200	1.000000	0.000200
0.004050	1.000000	0.000200	0.000000	0.000000
0.004100	0.000000	0.000000	1.000000	0.000200
0.004150	0.000000	0.000000	1.000000	0.000200
0.004200	0.000000	0.000000	0.000000	0.000000
0.004250	3.000000	0.000600	0.000000	0.000000
0.004300	1.000000	0.000200	0.000000	0.000000
0.004350	1.000000	0.000200	1.000000	0.000200
0.004400	0.000000	0.000000	0.000000	0.000000
0.004450	0.000000	0.000000	0.000000	0.000000
0.004500	0.000000	0.000000	0.000000	0.000000
0.004550	0.000000	0.000000	0.000000	0.000000
0.004600	0.000000	0.000000	0.000000	0.000000
0.004650	0.000000	0.000000	0.000000	0.000000
0.004700	0.000000	0.000000	0.000000	0.000000
0.004750	1.000000	0.000200	2.000000	0.000400
0.004800	2.000000	0.000400	0.000000	0.000000
0.004850	1.000000	0.000200	0.000000	0.000000
0.004900	0.000000	0.000000	0.000000	0.000000
0.004950	0.000000	0.000000	0.000000	0.000000
0.005000	0.000000	0.000000	0.000000	0.000000
0.005050	4.000000	0.000800	0.000000	0.000000
0.005100	0.000000	0.000000	0.000000	0.000000
0.005150	0.000000	0.000000	1.000000	0.000200
0.005200	0.000000	0.000000	0.000000	0.000000
0.005250	1.000000	0.000200	0.000000	0.000000
0.005300	1.000000	0.000200	0.000000	0.000000
0.005350	0.000000	0.000000	0.000000	0.000000
0.005400	1.000000	0.000200	0.000000	0.000000
0.005450	0.000000	0.000000	1.000000	0.000200
0.005500	0.000000	0.000000	0.000000	0.000000
0.005550	1.000000	0.000200	0.000000	0.000000
0.005600	0.000000	0.000000	0.000000	0.000000
0.005650	0.000000	0.000000	0.000000	0.000000
0.005700	1.000000	0.000200	1.000000	0.000200
0.005750	0.000000	0.000000	0.000000	0.000000
0.005800	0.000000	0.000000	1.000000	0.000200
0.005850	2.000000	0.000400	0.000000	0.000000
0.005900	1.000000	0.000200	1.000000	0.000200
0.005950	2.000000	0.000400	0.000000	0.000000
0.006000	0.000000	0.000000	0.000000	0.000000
0.006050	1.000000	0.000200	0.000000	0.000000
0.006100	1.000000	0.000200	0.000000	0.000000
0.006150	1.000000	0.000200	0.000000	0.000000
0.006200	0.000000	0.000000	1.000000	0.000200
0.006250	1.000000	0.000200	0.000000	0.000000
0.006300	0.000000	0.000000	0.000000	0.000000
0.006350	0.000000	0.000000	1.000000	0.000200
0.006400	0.000000	0.000000	0.000000	0.000000
0.006450	0.000000	0.000000	0.000000	0.000000
0.006500	3.000000	0.000600	0.000000	0.000000
0.006550	1.000000	0.000200	1.000000	0.000200
0.006600	2.000000	0.000400	1.000000	0.000200
0.006650	0.000000	0.000000	1.000000	0.000200
0.006700	1.000000	0.000200	0.000000	0.000000
0.006750	0.000000	0.000000	1.000000	0.000200
0.006800	1.000000	0.000200	0.000000	0.000000
0.006850	1.000000	0.000200	0.000000	0.000000
0.006900	1.000000	0.000200	0.000000	0.000000
0.006950	0.000000	0.000000	0.000000	0.000000
0.007000	0.000000	0.000000	1.000000	0.000200
0.007050	1.000000	0.000200	0.000000	0.000000
0.007100	1.000000	0.000200	0.000000	0.000000
0.007150	0.000000	0.000000	0.000000	0.000000
0.007200	0.000000	0.000000	0.000000	0.000000
0.007250	0.000000	0.000000	1.000000	0.000200
0.007300	0.000000	0.000000	0.000000	0.000000
0.007350	0.000000	0.000000	0.000000	0.000000
0.007400	0.000000	0.000000	0.000000	0.000000
0.007450	1.000000	0.000200	0.000000	0.000000
0.007500	0.000000	0.000000	0.000000	0.000000
0.007550	0.000000	0.000000	0.000000	0.000000
0.007600	1.000000	0.000200	0.000000	0.000000
0.007650	2.000000	0.000400	0.000000	0.000000
0.007700	0.000000	0.000000	0.000000	0.000000
0.007750	1.000000	0.000200	0.000000	0.000000
0.007800	0.000000	0.000000	0.000000	0.000000
0.007850	2.000000	0.000400	0.000000	0.000000
0.007900	0.000000	0.000000	0.000000	0.000000
0.007950	0.000000	0.000000	1.000000	0.000200
0.008000	0.000000	0.000000	0.000000	0.000000
0.008050	1.000000	0.000200	0.000000	0.000000
0.008100	1.000000	0.000200	0.000000	0.000000
0.008150	1.000000	0.000200	0.000000	0.000000
0.008200	0.000000	0.000000	0.000000	0.000000
0.008250	1.000000	0.000200	0.000000	0.000000
0.008300	1.000000	0.000200	0.000000	0.000000
0.008350	1.000000	0.000200	0.000000	0.000000
0.008400	2.000000	0.000400	0.000000	0.000000
0.008450	3.000000	0.000600	0.000000	0.000000
0.008500	0.000000	0.000000	0.000000	0.000000
0.008550	0.000000	0.000000	0.000000	0.000000
0.008600	0.000000	0.000000	0.000000	0.000000
0.008650	1.000000	0.000200	0.000000	0.000000
0.008700	1.000000	0.000200	0.000000	0.000000
0.008750	1.000000	0.000200	0.000000	0.000000
0.008800	1.000000	0.000200	0.000000	0.000000
0.008850	1.000000	0.000200	0.000000	0.000000
0.008900	0.000000	0.000000	0.000000	0.000000
0.008950	0.000000	0.000000	1.000000	0.000200
0.009000	1.000000	0.000200	0.000000	0.000000
0.009050	0.000000	0.000000	1.000000	0.000200
0.009100	1.000000	0.000200	0.000000	0.000000
0.009150	0.000000	0.000000	0.000000	0.000000
0.009200	0.000000	0.000000	0.000000	0.000000
0.009250	0.000000	0.000000	0.000000	0.000000
0.009300	2.000000	0.000400	0.000000	0.000000
0.009350	1.000000	0.000200	1.000000	0.000200
0.009400	0.000000	0.000000	0.000000	0.000000
0.009450	2.000000	0.000400	0.000000	0.000000
0.009500	0.000000	0.000000	0.000000	0.000000
0.009550	0.000000	0.000000	0.000000	0.000000
0.009600	1.000000	0.000200	0.000000	0.000000
0.009650	1.000000	0.000200	0.000000	0.000000
0.009700	2.000000	0.000400	0.000000	0.000000
0.009750	1.000000	0.000200	0.000000	0.000000
0.009800	0.000000	0.000000	0.000000	0.000000
0.009850	1.000000	0.000200	1.000000	0.000200
0.009900	2.000000	0.000400	0.000000	0.000000
0.009950	1.000000	0.000200	0.000000	0.000000
0.010000	3.000000	0.000600	0.000000	0.000000
0.010050	0.000000	0.000000	0.000000	0.000000
0.010100	0.000000	0.000000	0.000000	0.000000
0.010150	1.000000	0.000200	0.000000	0.000000
0.010200	0.000000	0.000000	0.000000	0.000000
0.010250	0.000000	0.000000	0.000000	0.000000
0.010300	0.000000	0.000000	1.000000	0.000200
0.010350	0.000000	0.000000	1.000000	0.000200
0.010400	1.000000	0.000200	0.000000	0.000000
0.010450	1.000000	0.000200	0.000000	0.000000
0.010500	0.000000	0.000000	0.000000	0.000000
0.010550	0.000000	0.000000	0.000000	0.000000
0.010600	0.000000	0.000000	0.000000	0.000000
0.010650	1.000000	0.000200	0.000000	0.000000
0.010700	3.000000	0.000600	0.000000	0.000000
0.010750	2.000000	0.000400	0.000000	0.000000
0.010800	0.000000	0.000000	1.000000	0.000200
0.010850	1.000000	0.000200	1.000000	0.000200
0.010900	0.000000	0.000000	3.000000	0.000600
0.010950	0.000000	0.000000	0.000000	0.000000
0.011000	0.000000	0.000000	0.000000	0.000000
0.011050	1.000000	0.000200	1.000000	0.000200
0.011100	1.000000	0.000200	0.000000	0.000000
0.011150	2.000000	0.000400	0.000000	0.000000
0.011200	1.000000	0.000200	0.000000	0.000000
0.011250	2.000000	0.000400	0.000000	0.000000
0.011300	1.000000	0.000200	0.000000	0.000000
0.011350	0.000000	0.000000	2.000000	0.000400
0.011400	0.000000	0.000000	1.000000	0.000200
0.011450	4.000000	0.000800	0.000000	0.000000
0.011500	2.000000	0.000400	0.000000	0.000000
0.011550	2.000000	0.000400	0.000000	0.000000
0.011600	0.000000	0.000000	1.000000	0.000200
0.011650	2.000000	0.000400	0.000000	0.000000
0.011700	1.000000	0.000200	0.000000	0.000000
0.011750	1.000000	0.000200	1.000000	0.000200
0.011800	0.000000	0.000000	1.000000	0.000200
0.011850	1.000000	0.000200	0.000000	0.000000
0.011900	0.000000	0.000000	0.000000	0.000000
0.011950	0.000000	0.000000	0.000000	0.000000
0.012000	0.000000	0.000000	0.000000	0.000000
0.012050	1.000000	0.000200	0.000000	0.000000
0.012100	0.000000	0.000000	0.000000	0.000000
0.012150	0.000000	0.000000	0.000000	0.000000
0.012200	1.000000	0.000200	0.000000	0.000000
0.012250	0.000000	0.000000	1.000000	0.000200
0.012300	1.000000	0.000200	0.000000	0.000000
0.012350	1.000000	0.000200	2.000000	0.000400
0.012400	0.000000	0.000000	0.000000	0.000000
0.012450	3.000000	0.000600	0.000000	0.000000
0.012500	1.000000	0.000200	2.000000	0.000400
0.012550	0.000000	0.000000	0.000000	0.000000
0.012600	0.000000	0.000000	0.000000	0.000000
0.012650	1.000000	0.000200	0.000000	0.000000
0.012700	2.000000	0.000400	1.000000	0.000200
0.012750	1.000000	0.000200	0.000000	0.000000
0.012800	1.000000	0.000200	1.000000	0.000200
0.012850	0.000000	0.000000	1.000000	0.000200
0.012900	0.000000	0.000000	0.000000	0.000000
0.012950	0.000000	0.000000	1.000000	0.000200
0.013000	2.000000	0.000400	0.000000	0.000000
0.013050	1.000000	0.000200	0.000000	0.000000
0.013100	0.000000	0.000000	0.000000	0.000000
0.013150	1.000000	0.000200	0.000000	0.000000
0.013200	0.000000	0.000000	0.000000	0.000000
0.013250	0.000000	0.000000	0.000000	0.000000
0.013300	0.000000	0.000000	1.000000	0.000200
0.013350	1.000000	0.000200	0.000000	0.000000
0.013400	1.000000	0.000200	0.000000	0.000000
0.013450	1.000000	0.000200	0.000000	0.000000
0.013500	1.000000	0.000200	1.000000	0.000200
0.013550	0.000000	0.000000	0.000000	0.000000
0.013600	0.000000	0.000000	0.000000	0.000000
0.013650	1.000000	0.000200	0.000000	0.000000
0.013700	1.000000	0.000200	0.000000	0.000000
0.013750	0.000000	0.000000	1.000000	0.000200
0.013800	0.000000	0.000000	1.000000	0.000200
0.013850	0.000000	0.000000	1.000000	0.000200
0.013900	0.000000	0.000000	0.000000	0.000000
0.013950	0.000000	0.000000	1.000000	0.000200
0.014000	1.000000	0.000200	1.000000	0.000200
0.014050	0.000000	0.000000	0.000000	0.000000
0.014100	1.000000	0.000200	0.000000	0.000000
0.014150	1.000000	0.000200	0.000000	0.000000
0.014200	0.000000	0.000000	0.000000	0.000000
0.014250	3.000000	0.000600	0.000000	0.000000
0.014300	7.000000	0.001400	0.000000	0.000000
0.014350	0.000000	0.000000	1.000000	0.000200
0.014400	0.000000	0.000000	0.000000	0.000000
0.014450	1.000000	0.000200	0.000000	0.000000
0.014500	0.000000	0.000000	0.000000	0.000000
0.014550	0.000000	0.000000	0.000000	0.000000
0.014600	0.000000	0.000000	2.000000	0.000400
0.014650	0.000000	0.000000	0.000000	0.000000
0.014700	2.000000	0.000400	0.000000	0.000000
0.014750	0.000000	0.000000	0.000000	0.000000
0.014800	0.000000	0.000000	0.000000	0.000000
0.014850	0.000000	0.000000	0.000000	0.000000
0.014900	1.000000	0.000200	0.000000	0.000000
0.014950	1.000000	0.000200	0.000000	0.000000
0.015000	0.000000	0.000000	0.000000	0.000000
0.015050	1.000000	0.000200	2.000000	0.000400
0.015100	1.000000	0.000200	0.000000	0.000000
0.015150	1.000000	0.000200	0.000000	0.000000
0.015200	1.000000	0.000200	0.000000	0.000000
0.015250	1.000000	0.000200	0.000000	0.000000
0.015300	1.000000	0.000200	1.000000	0.000200
0.015350	2.000000	0.000400	1.000000	0.000200
0.015400	0.000000	0.000000	0.000000	0.000000
0.015450	2.000000	0.000400	0.000000	0.000000
0.015500	0.000000	0.000000	1.000000	0.000200
0.015550	1.000000	0.000200	0.000000	0.000000
0.015600	2.000000	0.000400	0.000000	0.000000
0.015650	1.000000	0.000200	0.000000	0.000000
0.015700	0.000000	0.000000	1.000000	0.000200
0.015750	1.000000	0.000200	0.000000	0.000000
0.015800	0.000000	0.000000	0.000000	0.000000
0.015850	0.000000	0.000000	0.000000	0.000000
0.015900	1.000000	0.000200	0.000000	0.000000
0.015950	0.000000	0.000000	1.000000	0.000200
0.016000	1.000000	0.000200	0.000000	0.000000
0.016050	1.000000	0.000200	0.000000	0.000000
0.016100	2.000000	0.000400	0.000000	0.000000
0.016150	3.000000	0.000600	0.000000	0.000000
0.016200	1.000000	0.000200	0.000000	0.000000
0.016250	3.000000	0.000600	1.000000	0.000200
0.016300	0.000000	0.000000	0.000000	0.000000
0.016350	0.000000	0.000000	1.000000	0.000200
0.016400	1.000000	0.000200	0.000000	0.000000
0.016450	2.000000	0.000400	1.000000	0.000200
0.016500	1.000000	0.000200	0.000000	0.000000
0.016550	1.000000	0.000200	0.000000	0.000000
0.016600	0.000000	0.000000	0.000000	0.000000
0.016650	2.000000	0.000400	1.000000	0.000200
0.016700	0.000000	0.000000	0.000000	0.000000
0.016750	0.000000	0.000000	0.000000	0.000000
0.016800	0.000000	0.000000	0.000000	0.000000
0.016850	0.000000	0.000000	0.000000	0.000000
0.016900	1.000000	0.000200	1.000000	0.000200
0.016950	0.000000	0.000000	1.000000	0.000200
0.017000	0.000000	0.000000	0.000000	0.000000
0.017050	0.000000	0.000000	0.000000	0.000000
0.017100	1.000000	0.000200	0.000000	0.000000
0.017150	0.000000	0.000000	2.000000	0.000400
0.017200	3.000000	0.000600	1.000000	0.000200
0.017250	1.000000	0.000200	0.000000	0.000000
0.017300	0.000000	0.000000	0.000000	0.000000
0.017350	0.000000	0.000000	0.000000	0.000000
0.017400	0.000000	0.000000	0.000000	0.000000
0.017450	0.000000	0.000000	0.000000	0.000000
0.017500	0.000000	0.000000	0.000000	0.000000
0.017550	3.000000	0.000600	0.000000	0.000000
0.017600	1.000000	0.000200	0.000000	0.000000
0.017650	1.000000	0.000200	0.000000	0.000000
0.017700	0.000000	0.000000	0.000000	0.000000
0.017750	2.000000	0.000400	1.000000	0.000200
0.017800	1.000000	0.000200	0.000000	0.000000
0.017850	2.000000	0.000400	0.000000	0.000000
0.017900	0.000000	0.000000	0.000000	0.000000
0.017950	0.000000	0.000000	0.000000	0.000000
0.018000	0.000000	0.000000	0.000000	0.000000
0.018050	1.000000	0.000200	1.000000	0.000200
0.018100	2.000000	0.000400	0.000000	0.000000
0.018150	0.000000	0.000000	0.000000	0.000000
0.018200	0.000000	0.000000	0.000000	0.000000
0.018250	0.000000	0.000000	0.000000	0.000000
0.018300	1.000000	0.000200	1.000000	0.000200
0.018350	0.000000	0.000000	0.000000	0.000000
0.018400	0.000000	0.000000	0.000000	0.000000
0.018450	1.000000	0.000200	0.000000	0.000000
0.018500	0.000000	0.000000	0.000000	0.000000
0.018550	0.000000	0.000000	0.000000	0.000000
0.018600	1.000000	0.000200	1.000000	0.000200
0.018650	2.000000	0.000400	0.000000	0.000000
0.018700	1.000000	0.000200	0.000000	0.000000
0.018750	1.000000	0.000200	0.000000	0.000000
0.018800	0.000000	0.000000	0.000000	0.000000
0.018850	0.000000	0.000000	0.000000	0.000000
0.018900	0.000000	0.000000	0.000000	0.000000
0.018950	0.000000	0.000000	1.000000	0.000200
0.019000	3.000000	0.000600	0.000000	0.000000
0.019050	1.000000	0.000200	0.000000	0.000000
0.019100	1.000000	0.000200	0.000000	0.000000
0.019150	0.000000	0.000000	0.000000	0.000000
0.019200	0.000000	0.000000	0.000000	0.000000
0.019250	0.000000	0.000000	1.000000	0.000200
0.019300	0.000000	0.000000	0.000000	0.000000
0.019350	0.000000	0.000000	0.000000	0.000000
0.019400	0.000000	0.000000	0.000000	0.000000
0.019450	3.000000	0.000600	0.000000	0.000000
0.019500	1.000000	0.000200	0.000000	0.000000
0.019550	1.000000	0.000200	0.000000	0.000000
0.019600	0.000000	0.000000	0.000000	0.000000
0.019650	0.000000	0.000000	0.000000	0.000000
0.019700	0.000000	0.000000	1.000000	0.000200
0.019750	1.000000	0.000200	0.000000	0.000000
0.019800	2.000000	0.000400	0.000000	0.000000
0.019850	1.000000	0.000200	0.000000	0.000000
0.019900	0.000000	0.000000	1.000000	0.000200
0.019950	1.000000	0.000200	0.000000	0.000000
0.020000	0.000000	0.000000	0.000000	0.000000
0.020050	1.000000	0.000200	0.000000	0.000000
0.020100	0.000000	0.000000	0.000000	0.000000
0.020150	0.000000	0.000000	0.000000	0.000000
0.020200	0.000000	0.000000	1.000000	0.000200
0.020250	0.000000	0.000000	0.000000	0.000000
0.020300	0.000000	0.000000	0.000000	0.000000
0.020350	1.000000	0.000200	0.000000	0.000000
0.020400	0.000000	0.000000	0.000000	0.000000
0.020450	0.000000	0.000000	1.000000	0.000200
0.020500	1.000000	0.000200	1.000000	0.000200
0.020550	2.000000	0.000400	0.000000	0.000000
0.020600	0.000000	0.000000	1.000000	0.000200
0.020650	0.000000	0.000000	0.000000	0.000000
0.020700	1.000000	0.000200	0.000000	0.000000
0.020750	1.000000	0.000200	0.000000	0.000000
0.020800	0.000000	0.000000	0.000000	0.000000
0.020850	0.000000	0.000000	0.000000	0.000000
0.020900	2.000000	0.000400	0.000000	0.000000
0.020950	1.000000	0.000200	0.000000	0.000000
0.021000	0.000000	0.000000	0.000000	0.000000
0.021050	0.000000	0.000000	1.000000	0.000200
0.021100	1.000000	0.000200	0.000000	0.000000
0.021150	1.000000	0.000200	1.000000	0.000200
0.021200	0.000000	0.000000	0.000000	0.000000
0.021250	3.000000	0.000600	0.000000	0.000000
0.021300	1.000000	0.000200	0.000000	0.000000
0.021350	2.000000	0.000400	0.000000	0.000000
0.021400	1.000000	0.000200	0.000000	0.000000
0.021450	1.000000	0.000200	0.000000	0.000000
0.021500	0.000000	0.000000	0.000000	0.000000
0.021550	0.000000	0.000000	0.000000	0.000000
0.021600	1.000000	0.000200	0.000000	0.000000
0.021650	1.000000	0.000200	1.000000	0.000200
0.021700	0.000000	0.000000	0.000000	0.000000
0.021750	0.000000	0.000000	1.000000	0.000200
0.021800	0.000000	0.000000	1.000000	0.000200
0.021850	0.000000	0.000000	1.000000	0.000200
0.021900	1.000000	0.000200	0.000000	0.000000
0.021950	0.000000	0.000000	0.000000	0.000000
0.022000	0.000000	0.000000	0.000000	0.000000
0.022050	0.000000	0.000000	0.000000	0.000000
0.022100	0.000000	0.000000	0.000000	0.000000
0.022150	1.000000	0.000200	0.000000	0.000000
0.022200	0.000000	0.000000	0.000000	0.000000
0.022250	0.000000	0.000000	0.000000	0.000000
0.022300	0.000000	0.000000	0.000000	0.000000
0.022350	1.000000	0.000200	0.000000	0.000000
0.022400	1.000000	0.000200	1.000000	0.000200
0.022450	0.000000	0.000000	0.000000	0.000000
0.022500	3.000000	0.000600	0.000000	0.000000
0.022550	0.000000	0.000000	0.000000	0.000000
0.022600	0.000000	0.000000	0.000000	0.000000
0.022650	1.000000	0.000200	0.000000	0.000000
0.022700	0.000000	0.000000	0.000000	0.000000
0.022750	1.000000	0.000200	0.000000	0.000000
0.022800	1.000000	0.000200	0.000000	0.000000
0.022850	0.000000	0.000000	0.000000	0.000000
0.022900	0.000000	0.000000	0.000000	0.000000
0.022950	0.000000	0.000000	0.000000	0.000000
0.023000	0.000000	0.000000	1.000000	0.000200
0.023050	0.000000	0.000000	0.000000	0.000000
0.023100	0.000000	0.000000	1.000000	0.000200
0.023150	0.000000	0.000000	0.000000	0.000000
0.023200	0.000000	0.000000	0.000000	0.000000
0.023250	1.000000	0.000200	0.000000	0.000000
0.023300	0.000000	0.000000	0.000000	0.000000
0.023350	3.000000	0.000600	1.000000	0.000200
0.023400	0.000000	0.000000	0.000000	0.000000
0.023450	0.000000	0.000000	0.000000	0.000000
0.023500	1.000000	0.000200	0.000000	0.000000
0.023550	0.000000	0.000000	1.000000	0.000200
0.023600	0.000000	0.000000	0.000000	0.000000
0.023650	0.000000	0.000000	0.000000	0.000000
0.023700	1.000000	0.000200	0.000000	0.000000
0.023750	1.000000	0.000200	1.000000	0.000200
0.023800	0.000000	0.000000	0.000000	0.000000
0.023850	1.000000	0.000200	0.000000	0.000000
0.023900	0.000000	0.000000	0.000000	0.000000
0.023950	0.000000	0.000000	0.000000	0.000000
0.024000	0.000000	0.000000	0.000000	0.000000
0.024050	2.000000	0.000400	1.000000	0.000200
0.024100	1.000000	0.000200	0.000000	0.000000
0.024150	0.000000	0.000000	0.000000	0.000000
0.024200	0.000000	0.000000	1.000000	0.000200
0.024250	0.000000	0.000000	0.000000	0.000000
0.024300	1.000000	0.000200	0.000000	0.000000
0.024350	0.000000	0.000000	0.000000	0.000000
0.024400	1.000000	0.000200	0.000000	0.000000
0.024450	0.000000	0.000000	1.000000	0.000200
0.024500	0.000000	0.000000	0.000000	0.000000
0.024550	0.000000	0.000000	1.000000	0.000200
0.024600	1.000000	0.000200	0.000000	0.000000
0.024650	0.000000	0.000000	0.000000	0.000000
0.024700	0.000000	0.000000	0.000000	0.000000
0.024750	3.000000	0.000600	0.000000	0.000000
0.024800	1.000000	0.000200	0.000000	0.000000
0.024850	1.000000	0.000200	1.000000	0.000200
0.024900	2.000000	0.000400	0.000000	0.000000
0.024950	0.000000	0.000000	0.000000	0.000000
0.025000	0.000000	0.000000	0.000000	0.000000
0.025050	2.000000	0.000400	1.000000	0.000200
0.025100	0.000000	0.000000	0.000000	0.000000
0.025150	0.000000	0.000000	0.000000	0.000000
0.025200	0.000000	0.000000	0.000000	0.000000
0.025250	1.000000	0.000200	0.000000	0.000000
0.025300	0.000000	0.000000	0.000000	0.000000
0.025350	0.000000	0.000000	0.000000	0.000000
0.025400	4.000000	0.000800	0.000000	0.000000
0.025450	3.000000	0.000600	0.000000	0.000000
0.025500	0.000000	0.000000	0.000000	0.000000
0.025550	0.000000	0.000000	0.000000	0.000000
0.025600	0.000000	0.000000	2.000000	0.000400
0.025650	2.000000	0.000400	0.000000	0.000000
0.025700	2.000000	0.000400	0.000000	0.000000
0.025750	0.000000	0.000000	0.000000	0.000000
0.025800	4.000000	0.000800	0.000000	0.000000
0.025850	0.000000	0.000000	1.000000	0.000200
0.025900	1.000000	0.000200	2.000000	0.000400
0.025950	0.000000	0.000000	0.000000	0.000000
0.026000	0.000000	0.000000	0.000000	0.000000
0.026050	3.000000	0.000600	1.000000	0.000200
0.026100	1.000000	0.000200	1.000000	0.000200
0.026150	1.000000	0.000200	1.000000	0.000200
0.026200	1.000000	0.000200	0.000000	0.000000
0.026250	1.000000	0.000200	1.000000	0.000200
0.026300	1.000000	0.000200	0.000000	0.000000
0.026350	3.000000	0.000600	0.000000	0.000000
0.026400	0.000000	0.000000	0.000000	0.000000
0.026450	1.000000	0.000200	0.000000	0.000000
0.026500	4.000000	0.000800	0.000000	0.000000
0.026550	2.000000	0.000400	0.000000	0.000000
0.026600	1.000000	0.000200	0.000000	0.000000
0.026650	0.000000	0.000000	0.000000	0.000000
0.026700	2.000000	0.000400	0.000000	0.000000
0.026750	1.000000	0.000200	0.000000	0.000000
0.026800	1.000000	0.000200	0.000000	0.000000
0.026850	2.000000	0.000400	0.000000	0.000000
0.026900	0.000000	0.000000	0.000000	0.000000
0.026950	1.000000	0.000200	0.000000	0.000000
0.027000	1.000000	0.000200	0.000000	0.000000
0.027050	0.000000	0.000000	0.000000	0.000000
0.027100	1.000000	0.000200	0.000000	0.000000
0.027150	0.000000	0.000000	0.000000	0.000000
0.027200	0.000000	0.000000	1.000000	0.000200
0.027250	1.000000	0.000200	0.000000	0.000000
