TCSPC experiment 

Parameters:
Wavelength [nm]: 852.000000
Exposure time [s]: 60.000000
Threshold [V]: -0.200000
Beam power [mW]: 12.645066
Beam power density [W/cm^2]: 1330594.875000
Beam diameter [um]: 1.100000

Time [s] 	Intensity (1Ch) [counts] 	Intensity (1Ch) [cps] 	Intensity (2Ch) [counts] 	Intensity (1Ch) [cps] 
0.006250	0.000000	0.000000	0.000000	0.000000
0.006300	0.000000	0.000000	0.000000	0.000000
0.006350	0.000000	0.000000	0.000000	0.000000
0.006400	0.000000	0.000000	0.000000	0.000000
0.006450	0.000000	0.000000	0.000000	0.000000
0.006500	1.000000	0.001167	0.000000	0.000000
0.006550	0.000000	0.000000	0.000000	0.000000
0.006600	0.000000	0.000000	0.000000	0.000000
0.006650	0.000000	0.000000	0.000000	0.000000
0.006700	0.000000	0.000000	0.000000	0.000000
0.006750	0.000000	0.000000	0.000000	0.000000
0.006800	0.000000	0.000000	0.000000	0.000000
0.006850	0.000000	0.000000	0.000000	0.000000
0.006900	0.000000	0.000000	0.000000	0.000000
0.006950	2.000000	0.002333	0.000000	0.000000
0.007000	1.000000	0.001167	0.000000	0.000000
0.007050	0.000000	0.000000	0.000000	0.000000
0.007100	0.000000	0.000000	0.000000	0.000000
0.007150	0.000000	0.000000	0.000000	0.000000
0.007200	0.000000	0.000000	0.000000	0.000000
0.007250	0.000000	0.000000	0.000000	0.000000
0.007300	0.000000	0.000000	0.000000	0.000000
0.007350	0.000000	0.000000	1.000000	0.001167
0.007400	1.000000	0.001167	1.000000	0.001167
0.007450	1.000000	0.001167	0.000000	0.000000
0.007500	0.000000	0.000000	0.000000	0.000000
0.007550	0.000000	0.000000	0.000000	0.000000
0.007600	0.000000	0.000000	0.000000	0.000000
0.007650	0.000000	0.000000	0.000000	0.000000
0.007700	0.000000	0.000000	0.000000	0.000000
0.007750	0.000000	0.000000	0.000000	0.000000
0.007800	1.000000	0.001167	0.000000	0.000000
0.007850	0.000000	0.000000	0.000000	0.000000
0.007900	0.000000	0.000000	0.000000	0.000000
0.007950	0.000000	0.000000	0.000000	0.000000
0.008000	1.000000	0.001167	0.000000	0.000000
0.008050	0.000000	0.000000	0.000000	0.000000
0.008100	0.000000	0.000000	0.000000	0.000000
0.008150	0.000000	0.000000	0.000000	0.000000
0.008200	0.000000	0.000000	0.000000	0.000000
0.008250	0.000000	0.000000	0.000000	0.000000
0.008300	1.000000	0.001167	1.000000	0.001167
0.008350	0.000000	0.000000	0.000000	0.000000
0.008400	0.000000	0.000000	0.000000	0.000000
0.008450	0.000000	0.000000	1.000000	0.001167
0.008500	0.000000	0.000000	0.000000	0.000000
0.008550	0.000000	0.000000	0.000000	0.000000
0.008600	0.000000	0.000000	1.000000	0.001167
0.008650	0.000000	0.000000	1.000000	0.001167
0.008700	0.000000	0.000000	0.000000	0.000000
0.008750	0.000000	0.000000	0.000000	0.000000
0.008800	1.000000	0.001167	0.000000	0.000000
0.008850	1.000000	0.001167	0.000000	0.000000
0.008900	0.000000	0.000000	1.000000	0.001167
0.008950	2.000000	0.002333	0.000000	0.000000
0.009000	0.000000	0.000000	0.000000	0.000000
0.009050	0.000000	0.000000	1.000000	0.001167
0.009100	0.000000	0.000000	0.000000	0.000000
0.009150	0.000000	0.000000	0.000000	0.000000
0.009200	0.000000	0.000000	0.000000	0.000000
0.009250	0.000000	0.000000	0.000000	0.000000
0.009300	0.000000	0.000000	0.000000	0.000000
0.009350	0.000000	0.000000	2.000000	0.002333
0.009400	0.000000	0.000000	0.000000	0.000000
0.009450	0.000000	0.000000	0.000000	0.000000
0.009500	2.000000	0.002333	0.000000	0.000000
0.009550	0.000000	0.000000	0.000000	0.000000
0.009600	0.000000	0.000000	0.000000	0.000000
0.009650	0.000000	0.000000	0.000000	0.000000
0.009700	0.000000	0.000000	0.000000	0.000000
0.009750	0.000000	0.000000	0.000000	0.000000
0.009800	0.000000	0.000000	0.000000	0.000000
0.009850	0.000000	0.000000	0.000000	0.000000
0.009900	1.000000	0.001167	0.000000	0.000000
0.009950	1.000000	0.001167	0.000000	0.000000
0.010000	0.000000	0.000000	1.000000	0.001167
0.010050	0.000000	0.000000	0.000000	0.000000
0.010100	0.000000	0.000000	0.000000	0.000000
0.010150	0.000000	0.000000	0.000000	0.000000
0.010200	0.000000	0.000000	0.000000	0.000000
0.010250	3.000000	0.003500	0.000000	0.000000
0.010300	0.000000	0.000000	0.000000	0.000000
0.010350	0.000000	0.000000	0.000000	0.000000
0.010400	0.000000	0.000000	2.000000	0.002333
0.010450	0.000000	0.000000	0.000000	0.000000
0.010500	0.000000	0.000000	0.000000	0.000000
0.010550	1.000000	0.001167	0.000000	0.000000
0.010600	0.000000	0.000000	0.000000	0.000000
0.010650	0.000000	0.000000	0.000000	0.000000
0.010700	0.000000	0.000000	0.000000	0.000000
0.010750	0.000000	0.000000	0.000000	0.000000
0.010800	1.000000	0.001167	0.000000	0.000000
0.010850	1.000000	0.001167	0.000000	0.000000
0.010900	0.000000	0.000000	0.000000	0.000000
0.010950	0.000000	0.000000	0.000000	0.000000
0.011000	0.000000	0.000000	0.000000	0.000000
0.011050	2.000000	0.002333	1.000000	0.001167
0.011100	3.000000	0.003500	0.000000	0.000000
0.011150	0.000000	0.000000	0.000000	0.000000
0.011200	0.000000	0.000000	0.000000	0.000000
0.011250	0.000000	0.000000	0.000000	0.000000
0.011300	0.000000	0.000000	0.000000	0.000000
0.011350	0.000000	0.000000	1.000000	0.001167
0.011400	0.000000	0.000000	0.000000	0.000000
0.011450	0.000000	0.000000	0.000000	0.000000
0.011500	0.000000	0.000000	0.000000	0.000000
0.011550	0.000000	0.000000	0.000000	0.000000
0.011600	2.000000	0.002333	0.000000	0.000000
0.011650	0.000000	0.000000	0.000000	0.000000
0.011700	0.000000	0.000000	0.000000	0.000000
0.011750	4.000000	0.004667	0.000000	0.000000
0.011800	0.000000	0.000000	0.000000	0.000000
0.011850	0.000000	0.000000	0.000000	0.000000
0.011900	1.000000	0.001167	0.000000	0.000000
0.011950	0.000000	0.000000	0.000000	0.000000
0.012000	2.000000	0.002333	0.000000	0.000000
0.012050	0.000000	0.000000	0.000000	0.000000
0.012100	0.000000	0.000000	0.000000	0.000000
0.012150	0.000000	0.000000	0.000000	0.000000
0.012200	0.000000	0.000000	0.000000	0.000000
0.012250	0.000000	0.000000	0.000000	0.000000
0.012300	0.000000	0.000000	0.000000	0.000000
0.012350	0.000000	0.000000	0.000000	0.000000
0.012400	0.000000	0.000000	0.000000	0.000000
0.012450	0.000000	0.000000	0.000000	0.000000
0.012500	1.000000	0.001167	0.000000	0.000000
0.012550	0.000000	0.000000	0.000000	0.000000
0.012600	0.000000	0.000000	0.000000	0.000000
0.012650	1.000000	0.001167	0.000000	0.000000
0.012700	0.000000	0.000000	0.000000	0.000000
0.012750	0.000000	0.000000	0.000000	0.000000
0.012800	1.000000	0.001167	0.000000	0.000000
0.012850	2.000000	0.002333	0.000000	0.000000
0.012900	0.000000	0.000000	0.000000	0.000000
0.012950	0.000000	0.000000	0.000000	0.000000
0.013000	0.000000	0.000000	0.000000	0.000000
0.013050	0.000000	0.000000	0.000000	0.000000
0.013100	0.000000	0.000000	0.000000	0.000000
0.013150	0.000000	0.000000	0.000000	0.000000
0.013200	0.000000	0.000000	0.000000	0.000000
0.013250	0.000000	0.000000	0.000000	0.000000
0.013300	0.000000	0.000000	0.000000	0.000000
0.013350	0.000000	0.000000	0.000000	0.000000
0.013400	0.000000	0.000000	0.000000	0.000000
0.013450	0.000000	0.000000	0.000000	0.000000
0.013500	0.000000	0.000000	0.000000	0.000000
0.013550	2.000000	0.002333	0.000000	0.000000
0.013600	0.000000	0.000000	0.000000	0.000000
0.013650	0.000000	0.000000	0.000000	0.000000
0.013700	0.000000	0.000000	0.000000	0.000000
0.013750	0.000000	0.000000	0.000000	0.000000
0.013800	1.000000	0.001167	0.000000	0.000000
0.013850	2.000000	0.002333	0.000000	0.000000
0.013900	0.000000	0.000000	0.000000	0.000000
0.013950	0.000000	0.000000	0.000000	0.000000
0.014000	0.000000	0.000000	0.000000	0.000000
0.014050	0.000000	0.000000	1.000000	0.001167
0.014100	0.000000	0.000000	0.000000	0.000000
0.014150	0.000000	0.000000	0.000000	0.000000
0.014200	0.000000	0.000000	0.000000	0.000000
0.014250	0.000000	0.000000	0.000000	0.000000
0.014300	0.000000	0.000000	0.000000	0.000000
0.014350	0.000000	0.000000	0.000000	0.000000
0.014400	0.000000	0.000000	0.000000	0.000000
0.014450	0.000000	0.000000	0.000000	0.000000
0.014500	0.000000	0.000000	0.000000	0.000000
0.014550	0.000000	0.000000	0.000000	0.000000
0.014600	0.000000	0.000000	0.000000	0.000000
0.014650	0.000000	0.000000	0.000000	0.000000
0.014700	0.000000	0.000000	0.000000	0.000000
0.014750	0.000000	0.000000	1.000000	0.001167
0.014800	0.000000	0.000000	0.000000	0.000000
0.014850	0.000000	0.000000	0.000000	0.000000
0.014900	1.000000	0.001167	0.000000	0.000000
0.014950	0.000000	0.000000	0.000000	0.000000
0.015000	1.000000	0.001167	0.000000	0.000000
0.015050	0.000000	0.000000	0.000000	0.000000
0.015100	0.000000	0.000000	0.000000	0.000000
0.015150	1.000000	0.001167	0.000000	0.000000
0.015200	0.000000	0.000000	0.000000	0.000000
0.015250	0.000000	0.000000	0.000000	0.000000
0.015300	0.000000	0.000000	0.000000	0.000000
0.015350	1.000000	0.001167	0.000000	0.000000
0.015400	0.000000	0.000000	0.000000	0.000000
0.015450	0.000000	0.000000	0.000000	0.000000
0.015500	0.000000	0.000000	0.000000	0.000000
0.015550	0.000000	0.000000	0.000000	0.000000
0.015600	0.000000	0.000000	1.000000	0.001167
0.015650	0.000000	0.000000	0.000000	0.000000
0.015700	0.000000	0.000000	1.000000	0.001167
0.015750	1.000000	0.001167	0.000000	0.000000
0.015800	0.000000	0.000000	0.000000	0.000000
0.015850	0.000000	0.000000	0.000000	0.000000
0.015900	0.000000	0.000000	0.000000	0.000000
0.015950	0.000000	0.000000	0.000000	0.000000
0.016000	0.000000	0.000000	0.000000	0.000000
0.016050	0.000000	0.000000	0.000000	0.000000
0.016100	0.000000	0.000000	0.000000	0.000000
0.016150	0.000000	0.000000	0.000000	0.000000
0.016200	0.000000	0.000000	0.000000	0.000000
0.016250	0.000000	0.000000	0.000000	0.000000
0.016300	0.000000	0.000000	0.000000	0.000000
0.016350	0.000000	0.000000	0.000000	0.000000
0.016400	0.000000	0.000000	0.000000	0.000000
0.016450	0.000000	0.000000	0.000000	0.000000
0.016500	1.000000	0.001167	0.000000	0.000000
0.016550	0.000000	0.000000	0.000000	0.000000
0.016600	0.000000	0.000000	0.000000	0.000000
0.016650	0.000000	0.000000	0.000000	0.000000
0.016700	0.000000	0.000000	0.000000	0.000000
0.016750	0.000000	0.000000	0.000000	0.000000
0.016800	0.000000	0.000000	0.000000	0.000000
0.016850	0.000000	0.000000	1.000000	0.001167
0.016900	0.000000	0.000000	0.000000	0.000000
0.016950	0.000000	0.000000	0.000000	0.000000
0.017000	0.000000	0.000000	0.000000	0.000000
0.017050	0.000000	0.000000	0.000000	0.000000
0.017100	0.000000	0.000000	0.000000	0.000000
0.017150	0.000000	0.000000	0.000000	0.000000
0.017200	0.000000	0.000000	0.000000	0.000000
0.017250	0.000000	0.000000	0.000000	0.000000
0.017300	0.000000	0.000000	0.000000	0.000000
0.017350	0.000000	0.000000	1.000000	0.001167
0.017400	0.000000	0.000000	0.000000	0.000000
0.017450	0.000000	0.000000	0.000000	0.000000
0.017500	1.000000	0.001167	0.000000	0.000000
0.017550	0.000000	0.000000	0.000000	0.000000
0.017600	2.000000	0.002333	0.000000	0.000000
0.017650	1.000000	0.001167	0.000000	0.000000
0.017700	1.000000	0.001167	0.000000	0.000000
0.017750	0.000000	0.000000	0.000000	0.000000
0.017800	0.000000	0.000000	0.000000	0.000000
0.017850	0.000000	0.000000	0.000000	0.000000
0.017900	1.000000	0.001167	0.000000	0.000000
0.017950	0.000000	0.000000	0.000000	0.000000
0.018000	0.000000	0.000000	0.000000	0.000000
0.018050	0.000000	0.000000	0.000000	0.000000
0.018100	0.000000	0.000000	0.000000	0.000000
0.018150	0.000000	0.000000	0.000000	0.000000
0.018200	0.000000	0.000000	0.000000	0.000000
0.018250	0.000000	0.000000	0.000000	0.000000
0.018300	0.000000	0.000000	0.000000	0.000000
0.018350	0.000000	0.000000	0.000000	0.000000
0.018400	0.000000	0.000000	0.000000	0.000000
0.018450	0.000000	0.000000	0.000000	0.000000
0.018500	2.000000	0.002333	0.000000	0.000000
0.018550	0.000000	0.000000	0.000000	0.000000
0.018600	0.000000	0.000000	0.000000	0.000000
0.018650	0.000000	0.000000	0.000000	0.000000
0.018700	0.000000	0.000000	1.000000	0.001167
0.018750	0.000000	0.000000	0.000000	0.000000
0.018800	0.000000	0.000000	0.000000	0.000000
0.018850	0.000000	0.000000	0.000000	0.000000
0.018900	0.000000	0.000000	0.000000	0.000000
0.018950	0.000000	0.000000	0.000000	0.000000
0.019000	0.000000	0.000000	0.000000	0.000000
0.019050	0.000000	0.000000	0.000000	0.000000
0.019100	0.000000	0.000000	0.000000	0.000000
0.019150	1.000000	0.001167	0.000000	0.000000
0.019200	2.000000	0.002333	0.000000	0.000000
0.019250	0.000000	0.000000	0.000000	0.000000
0.019300	0.000000	0.000000	0.000000	0.000000
0.019350	0.000000	0.000000	0.000000	0.000000
0.019400	2.000000	0.002333	0.000000	0.000000
0.019450	1.000000	0.001167	0.000000	0.000000
0.019500	0.000000	0.000000	0.000000	0.000000
0.019550	0.000000	0.000000	0.000000	0.000000
0.019600	0.000000	0.000000	0.000000	0.000000
0.019650	1.000000	0.001167	0.000000	0.000000
0.019700	0.000000	0.000000	0.000000	0.000000
0.019750	1.000000	0.001167	0.000000	0.000000
0.019800	0.000000	0.000000	0.000000	0.000000
0.019850	0.000000	0.000000	0.000000	0.000000
0.019900	0.000000	0.000000	0.000000	0.000000
0.019950	1.000000	0.001167	0.000000	0.000000
0.020000	0.000000	0.000000	0.000000	0.000000
0.020050	0.000000	0.000000	0.000000	0.000000
0.020100	0.000000	0.000000	0.000000	0.000000
0.020150	0.000000	0.000000	0.000000	0.000000
0.020200	0.000000	0.000000	0.000000	0.000000
0.020250	1.000000	0.001167	0.000000	0.000000
0.020300	2.000000	0.002333	0.000000	0.000000
0.020350	0.000000	0.000000	0.000000	0.000000
0.020400	0.000000	0.000000	0.000000	0.000000
0.020450	0.000000	0.000000	0.000000	0.000000
0.020500	0.000000	0.000000	0.000000	0.000000
0.020550	0.000000	0.000000	0.000000	0.000000
0.020600	0.000000	0.000000	0.000000	0.000000
0.020650	0.000000	0.000000	0.000000	0.000000
0.020700	0.000000	0.000000	0.000000	0.000000
0.020750	1.000000	0.001167	1.000000	0.001167
0.020800	0.000000	0.000000	0.000000	0.000000
0.020850	0.000000	0.000000	0.000000	0.000000
0.020900	1.000000	0.001167	0.000000	0.000000
0.020950	0.000000	0.000000	0.000000	0.000000
0.021000	0.000000	0.000000	0.000000	0.000000
0.021050	0.000000	0.000000	0.000000	0.000000
0.021100	0.000000	0.000000	0.000000	0.000000
0.021150	0.000000	0.000000	0.000000	0.000000
0.021200	0.000000	0.000000	0.000000	0.000000
0.021250	0.000000	0.000000	0.000000	0.000000
0.021300	1.000000	0.001167	0.000000	0.000000
0.021350	0.000000	0.000000	0.000000	0.000000
0.021400	1.000000	0.001167	0.000000	0.000000
0.021450	0.000000	0.000000	0.000000	0.000000
0.021500	2.000000	0.002333	0.000000	0.000000
0.021550	1.000000	0.001167	0.000000	0.000000
0.021600	0.000000	0.000000	0.000000	0.000000
0.021650	2.000000	0.002333	0.000000	0.000000
0.021700	0.000000	0.000000	0.000000	0.000000
0.021750	0.000000	0.000000	0.000000	0.000000
0.021800	0.000000	0.000000	0.000000	0.000000
0.021850	0.000000	0.000000	0.000000	0.000000
0.021900	0.000000	0.000000	0.000000	0.000000
0.021950	0.000000	0.000000	0.000000	0.000000
0.022000	0.000000	0.000000	0.000000	0.000000
0.022050	1.000000	0.001167	0.000000	0.000000
0.022100	0.000000	0.000000	0.000000	0.000000
0.022150	0.000000	0.000000	0.000000	0.000000
0.022200	0.000000	0.000000	0.000000	0.000000
0.022250	0.000000	0.000000	0.000000	0.000000
0.022300	0.000000	0.000000	0.000000	0.000000
0.022350	0.000000	0.000000	0.000000	0.000000
0.022400	0.000000	0.000000	0.000000	0.000000
0.022450	0.000000	0.000000	0.000000	0.000000
0.022500	0.000000	0.000000	0.000000	0.000000
0.022550	0.000000	0.000000	0.000000	0.000000
0.022600	0.000000	0.000000	0.000000	0.000000
0.022650	0.000000	0.000000	1.000000	0.001167
0.022700	0.000000	0.000000	0.000000	0.000000
0.022750	0.000000	0.000000	0.000000	0.000000
0.022800	0.000000	0.000000	0.000000	0.000000
0.022850	0.000000	0.000000	0.000000	0.000000
0.022900	1.000000	0.001167	0.000000	0.000000
0.022950	0.000000	0.000000	0.000000	0.000000
0.023000	0.000000	0.000000	0.000000	0.000000
0.023050	0.000000	0.000000	0.000000	0.000000
0.023100	1.000000	0.001167	1.000000	0.001167
0.023150	0.000000	0.000000	1.000000	0.001167
0.023200	0.000000	0.000000	0.000000	0.000000
0.023250	0.000000	0.000000	0.000000	0.000000
0.023300	0.000000	0.000000	0.000000	0.000000
0.023350	0.000000	0.000000	0.000000	0.000000
0.023400	0.000000	0.000000	0.000000	0.000000
0.023450	1.000000	0.001167	0.000000	0.000000
0.023500	0.000000	0.000000	0.000000	0.000000
0.023550	3.000000	0.003500	0.000000	0.000000
0.023600	0.000000	0.000000	0.000000	0.000000
0.023650	0.000000	0.000000	0.000000	0.000000
0.023700	0.000000	0.000000	0.000000	0.000000
0.023750	0.000000	0.000000	0.000000	0.000000
0.023800	0.000000	0.000000	0.000000	0.000000
0.023850	0.000000	0.000000	0.000000	0.000000
0.023900	0.000000	0.000000	0.000000	0.000000
0.023950	0.000000	0.000000	0.000000	0.000000
0.024000	0.000000	0.000000	0.000000	0.000000
0.024050	1.000000	0.001167	0.000000	0.000000
0.024100	0.000000	0.000000	0.000000	0.000000
0.024150	0.000000	0.000000	1.000000	0.001167
0.024200	0.000000	0.000000	0.000000	0.000000
0.024250	0.000000	0.000000	0.000000	0.000000
0.024300	0.000000	0.000000	0.000000	0.000000
0.024350	0.000000	0.000000	0.000000	0.000000
0.024400	0.000000	0.000000	0.000000	0.000000
0.024450	0.000000	0.000000	0.000000	0.000000
0.024500	0.000000	0.000000	0.000000	0.000000
0.024550	0.000000	0.000000	0.000000	0.000000
0.024600	0.000000	0.000000	1.000000	0.001167
0.024650	0.000000	0.000000	0.000000	0.000000
0.024700	1.000000	0.001167	0.000000	0.000000
0.024750	0.000000	0.000000	0.000000	0.000000
0.024800	0.000000	0.000000	0.000000	0.000000
0.024850	2.000000	0.002333	0.000000	0.000000
0.024900	0.000000	0.000000	0.000000	0.000000
0.024950	0.000000	0.000000	0.000000	0.000000
0.025000	0.000000	0.000000	0.000000	0.000000
0.025050	2.000000	0.002333	0.000000	0.000000
0.025100	0.000000	0.000000	0.000000	0.000000
0.025150	0.000000	0.000000	0.000000	0.000000
0.025200	0.000000	0.000000	0.000000	0.000000
0.025250	0.000000	0.000000	0.000000	0.000000
0.025300	0.000000	0.000000	0.000000	0.000000
0.025350	0.000000	0.000000	0.000000	0.000000
0.025400	0.000000	0.000000	0.000000	0.000000
0.025450	1.000000	0.001167	0.000000	0.000000
0.025500	0.000000	0.000000	0.000000	0.000000
0.025550	0.000000	0.000000	0.000000	0.000000
0.025600	0.000000	0.000000	0.000000	0.000000
0.025650	0.000000	0.000000	1.000000	0.001167
0.025700	0.000000	0.000000	0.000000	0.000000
0.025750	1.000000	0.001167	0.000000	0.000000
0.025800	0.000000	0.000000	0.000000	0.000000
0.025850	1.000000	0.001167	0.000000	0.000000
0.025900	0.000000	0.000000	0.000000	0.000000
0.025950	1.000000	0.001167	0.000000	0.000000
0.026000	0.000000	0.000000	0.000000	0.000000
0.026050	0.000000	0.000000	0.000000	0.000000
0.026100	0.000000	0.000000	0.000000	0.000000
0.026150	0.000000	0.000000	0.000000	0.000000
0.026200	0.000000	0.000000	0.000000	0.000000
0.026250	0.000000	0.000000	0.000000	0.000000
0.026300	0.000000	0.000000	1.000000	0.001167
0.026350	0.000000	0.000000	0.000000	0.000000
0.026400	0.000000	0.000000	0.000000	0.000000
0.026450	0.000000	0.000000	0.000000	0.000000
0.026500	0.000000	0.000000	0.000000	0.000000
0.026550	1.000000	0.001167	0.000000	0.000000
0.026600	0.000000	0.000000	0.000000	0.000000
0.026650	0.000000	0.000000	0.000000	0.000000
0.026700	1.000000	0.001167	0.000000	0.000000
0.026750	0.000000	0.000000	0.000000	0.000000
0.026800	1.000000	0.001167	0.000000	0.000000
0.026850	1.000000	0.001167	0.000000	0.000000
0.026900	0.000000	0.000000	0.000000	0.000000
0.026950	0.000000	0.000000	0.000000	0.000000
0.027000	0.000000	0.000000	0.000000	0.000000
0.027050	0.000000	0.000000	0.000000	0.000000
0.027100	0.000000	0.000000	2.000000	0.002333
0.027150	0.000000	0.000000	0.000000	0.000000
0.027200	0.000000	0.000000	0.000000	0.000000
0.027250	1.000000	0.001167	0.000000	0.000000
