TCSPC experiment 

Parameters:
Wavelength [nm]: 852.000000
Exposure time [s]: 100.000000
Threshold [V]: -0.200000
Beam power [mW]: 4.351101
Beam power density [W/cm^2]: 457850.687500
Beam diameter [um]: 1.100000

Time [s] 	Intensity (1Ch) [counts] 	Intensity (1Ch) [cps] 	Intensity (2Ch) [counts] 	Intensity (1Ch) [cps] 
0.056000	0.000000	0.000000	0.000000	0.000000
0.056050	1.000000	0.000200	0.000000	0.000000
0.056100	0.000000	0.000000	0.000000	0.000000
0.056150	0.000000	0.000000	0.000000	0.000000
0.056200	3.000000	0.000600	0.000000	0.000000
0.056250	1.000000	0.000200	1.000000	0.000200
0.056300	0.000000	0.000000	0.000000	0.000000
0.056350	1.000000	0.000200	0.000000	0.000000
0.056400	0.000000	0.000000	0.000000	0.000000
0.056450	0.000000	0.000000	0.000000	0.000000
0.056500	1.000000	0.000200	0.000000	0.000000
0.056550	2.000000	0.000400	0.000000	0.000000
0.056600	2.000000	0.000400	0.000000	0.000000
0.056650	0.000000	0.000000	0.000000	0.000000
0.056700	2.000000	0.000400	1.000000	0.000200
0.056750	1.000000	0.000200	0.000000	0.000000
0.056800	0.000000	0.000000	0.000000	0.000000
0.056850	2.000000	0.000400	0.000000	0.000000
0.056900	2.000000	0.000400	0.000000	0.000000
0.056950	1.000000	0.000200	0.000000	0.000000
0.057000	1.000000	0.000200	2.000000	0.000400
0.057050	0.000000	0.000000	0.000000	0.000000
0.057100	0.000000	0.000000	0.000000	0.000000
0.057150	0.000000	0.000000	0.000000	0.000000
0.057200	1.000000	0.000200	0.000000	0.000000
0.057250	0.000000	0.000000	0.000000	0.000000
0.057300	1.000000	0.000200	0.000000	0.000000
0.057350	1.000000	0.000200	0.000000	0.000000
0.057400	0.000000	0.000000	1.000000	0.000200
0.057450	0.000000	0.000000	0.000000	0.000000
0.057500	0.000000	0.000000	0.000000	0.000000
0.057550	1.000000	0.000200	1.000000	0.000200
0.057600	0.000000	0.000000	0.000000	0.000000
0.057650	0.000000	0.000000	0.000000	0.000000
0.057700	0.000000	0.000000	1.000000	0.000200
0.057750	1.000000	0.000200	0.000000	0.000000
0.057800	1.000000	0.000200	0.000000	0.000000
0.057850	3.000000	0.000600	0.000000	0.000000
0.057900	1.000000	0.000200	1.000000	0.000200
0.057950	0.000000	0.000000	0.000000	0.000000
0.058000	1.000000	0.000200	3.000000	0.000600
0.058050	1.000000	0.000200	0.000000	0.000000
0.058100	0.000000	0.000000	0.000000	0.000000
0.058150	0.000000	0.000000	0.000000	0.000000
0.058200	2.000000	0.000400	0.000000	0.000000
0.058250	0.000000	0.000000	0.000000	0.000000
0.058300	1.000000	0.000200	0.000000	0.000000
0.058350	0.000000	0.000000	0.000000	0.000000
0.058400	2.000000	0.000400	0.000000	0.000000
0.058450	0.000000	0.000000	1.000000	0.000200
0.058500	2.000000	0.000400	0.000000	0.000000
0.058550	1.000000	0.000200	0.000000	0.000000
0.058600	0.000000	0.000000	0.000000	0.000000
0.058650	0.000000	0.000000	0.000000	0.000000
0.058700	0.000000	0.000000	0.000000	0.000000
0.058750	1.000000	0.000200	0.000000	0.000000
0.058800	0.000000	0.000000	0.000000	0.000000
0.058850	1.000000	0.000200	0.000000	0.000000
0.058900	0.000000	0.000000	0.000000	0.000000
0.058950	0.000000	0.000000	0.000000	0.000000
0.059000	1.000000	0.000200	0.000000	0.000000
0.059050	0.000000	0.000000	1.000000	0.000200
0.059100	0.000000	0.000000	0.000000	0.000000
0.059150	0.000000	0.000000	0.000000	0.000000
0.059200	0.000000	0.000000	0.000000	0.000000
0.059250	1.000000	0.000200	0.000000	0.000000
0.059300	1.000000	0.000200	0.000000	0.000000
0.059350	0.000000	0.000000	0.000000	0.000000
0.059400	0.000000	0.000000	0.000000	0.000000
0.059450	0.000000	0.000000	0.000000	0.000000
0.059500	0.000000	0.000000	0.000000	0.000000
0.059550	2.000000	0.000400	0.000000	0.000000
0.059600	1.000000	0.000200	0.000000	0.000000
0.059650	2.000000	0.000400	0.000000	0.000000
0.059700	0.000000	0.000000	1.000000	0.000200
0.059750	1.000000	0.000200	0.000000	0.000000
0.059800	0.000000	0.000000	0.000000	0.000000
0.059850	1.000000	0.000200	0.000000	0.000000
0.059900	0.000000	0.000000	0.000000	0.000000
0.059950	1.000000	0.000200	0.000000	0.000000
0.060000	0.000000	0.000000	0.000000	0.000000
0.060050	2.000000	0.000400	0.000000	0.000000
0.060100	0.000000	0.000000	0.000000	0.000000
0.060150	0.000000	0.000000	0.000000	0.000000
0.060200	2.000000	0.000400	0.000000	0.000000
